is_canceled,reservation_status,adr
1,Canceled,171.0
1,Canceled,170.0
1,Canceled,219.0
0,Check-Out,108.0
1,Canceled,108.0
1,Canceled,72.25
1,Canceled,72.9
1,Canceled,99.0
0,Check-Out,131.75
1,Canceled,159.0
1,Canceled,199.0
1,Canceled,159.0
1,Canceled,166.0
1,Canceled,181.0
1,Canceled,162.24
1,Canceled,219.0
1,Canceled,162.24
1,Canceled,159.0
1,Canceled,154.0
1,Canceled,178.5
0,Check-Out,142.5
1,Canceled,163.0
1,Canceled,81.0
1,Canceled,94.5
1,Canceled,146.1
1,Canceled,190.0
1,Canceled,108.0
1,Canceled,72.9
1,Canceled,121.33
0,Check-Out,120.8
1,Canceled,147.2
1,Canceled,224.0
1,Canceled,169.0
1,Canceled,81.0
1,Canceled,150.0
1,Canceled,81.0
1,Canceled,130.5
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,160.71
1,Canceled,159.5
1,Canceled,84.15
0,Check-Out,93.77
1,Canceled,92.25
1,Canceled,107.63
0,Check-Out,85.05
1,Canceled,110.25
0,Check-Out,136.73
0,Check-Out,72.9
1,Canceled,260.0
1,Canceled,119.0
0,Check-Out,72.9
0,Check-Out,72.9
1,Canceled,160.0
1,Canceled,108.0
1,Canceled,119.0
1,Canceled,126.0
1,Canceled,134.0
1,Canceled,138.6
1,Canceled,166.0
1,Canceled,165.75
0,Check-Out,142.5
1,Canceled,139.5
1,Canceled,85.5
1,Canceled,85.5
1,Canceled,160.0
1,Canceled,151.43
1,Canceled,129.0
0,Check-Out,112.63
1,Canceled,152.0
1,Canceled,238.63
1,Canceled,115.93
1,Canceled,160.56
1,Canceled,184.0
1,Canceled,159.0
1,Canceled,140.0
1,Canceled,131.0
1,Canceled,159.0
1,Canceled,140.0
1,Canceled,193.0
0,Check-Out,84.9
1,Canceled,225.8
1,Canceled,235.0
1,Canceled,160.0
1,Canceled,92.57
1,Canceled,92.57
1,Canceled,92.57
1,Canceled,92.57
1,Canceled,92.57
1,Canceled,57.8
1,Canceled,84.47
1,Canceled,92.57
1,Canceled,92.57
0,Check-Out,127.5
1,Canceled,160.0
1,Canceled,175.0
1,Canceled,204.0
1,Canceled,169.67
1,Canceled,161.1
1,Canceled,176.25
1,Canceled,164.0
1,Canceled,160.0
1,Canceled,231.43
1,Canceled,160.0
0,Check-Out,123.43
1,Canceled,150.0
1,Canceled,237.33
1,Canceled,280.0
1,Canceled,203.0
1,Canceled,160.0
1,Canceled,215.33
1,Canceled,184.5
1,Canceled,128.0
1,No-Show,175.0
1,Canceled,117.0
1,Canceled,177.5
1,Canceled,212.14
1,Canceled,135.0
0,Check-Out,127.71
0,Check-Out,123.64
1,Canceled,177.5
1,Canceled,197.1
1,Canceled,160.0
1,Canceled,169.0
1,Canceled,160.0
1,Canceled,201.0
1,Canceled,147.6
1,Canceled,115.5
1,Canceled,115.5
1,Canceled,115.5
1,Canceled,115.5
1,Canceled,115.5
1,Canceled,115.5
1,Canceled,163.8
1,Canceled,192.0
1,Canceled,193.83
1,Canceled,236.67
1,Canceled,145.71
1,Canceled,145.71
1,Canceled,12.0
1,Canceled,141.56
1,Canceled,142.88
1,Canceled,187.0
1,Canceled,212.0
1,Canceled,160.0
1,Canceled,180.0
1,Canceled,179.0
1,Canceled,209.0
1,Canceled,194.0
1,Canceled,209.0
1,Canceled,240.0
1,Canceled,240.0
1,Canceled,194.0
1,Canceled,140.0
1,Canceled,161.4
1,Canceled,194.0
1,Canceled,110.7
1,Canceled,150.8
1,Canceled,183.0
1,Canceled,224.0
1,Canceled,224.0
1,Canceled,160.0
1,Canceled,110.7
1,Canceled,119.7
1,Canceled,149.45
1,Canceled,108.0
1,Canceled,212.0
1,Canceled,239.0
1,Canceled,227.0
1,Canceled,100.8
1,Canceled,115.92
1,Canceled,165.0
1,Canceled,116.1
1,Canceled,204.44
1,Canceled,242.0
1,Canceled,190.2
1,Canceled,250.0
1,Canceled,179.0
1,Canceled,237.0
1,Canceled,170.0
1,Canceled,233.0
1,Canceled,115.2
1,Canceled,81.98
1,No-Show,152.86
1,Canceled,116.18
1,Canceled,160.0
1,Canceled,200.0
1,Canceled,160.0
1,Canceled,160.0
1,Canceled,172.71
1,Canceled,172.86
1,Canceled,163.0
1,Canceled,179.0
1,Canceled,126.0
1,Canceled,8.0
1,Canceled,108.0
1,Canceled,194.0
1,Canceled,108.0
1,Canceled,209.0
1,Canceled,108.0
1,Canceled,154.3
1,Canceled,180.0
1,Canceled,195.0
1,Canceled,252.0
1,Canceled,187.2
1,Canceled,154.3
1,Canceled,100.8
1,Canceled,287.0
1,Canceled,180.0
1,Canceled,192.0
0,Check-Out,118.57
1,Canceled,169.43
0,Check-Out,116.57
1,Canceled,145.71
0,Check-Out,116.57
1,Canceled,160.0
1,Canceled,160.0
1,Canceled,210.0
1,Canceled,0.0
1,Canceled,191.0
1,Canceled,194.0
1,Canceled,259.0
1,Canceled,179.0
1,Canceled,120.0
1,Canceled,212.0
1,Canceled,227.0
1,Canceled,200.0
1,Canceled,115.0
1,Canceled,73.0
0,Check-Out,97.2
0,Check-Out,100.2
1,Canceled,247.0
1,Canceled,100.8
1,Canceled,143.2
1,Canceled,167.2
1,Canceled,133.2
1,Canceled,167.2
1,Canceled,115.0
1,Canceled,160.0
1,Canceled,124.0
1,Canceled,73.0
1,Canceled,179.0
1,Canceled,179.0
1,Canceled,252.0
1,Canceled,240.0
1,Canceled,207.0
1,Canceled,207.0
1,Canceled,240.0
1,Canceled,240.0
1,Canceled,194.0
1,Canceled,207.0
1,Canceled,207.0
1,Canceled,200.0
0,Check-Out,137.43
1,Canceled,180.0
1,Canceled,126.0
1,Canceled,179.0
1,Canceled,179.0
1,Canceled,126.0
1,Canceled,216.0
1,Canceled,160.0
1,Canceled,160.0
1,Canceled,211.0
1,Canceled,160.0
1,Canceled,119.0
1,Canceled,100.8
1,Canceled,209.0
1,Canceled,194.0
1,Canceled,212.0
1,Canceled,195.0
1,Canceled,180.25
1,Canceled,182.0
1,Canceled,190.0
1,Canceled,160.93
1,Canceled,204.0
1,Canceled,126.0
1,Canceled,226.0
1,Canceled,195.0
1,Canceled,195.75
1,Canceled,160.0
1,Canceled,195.75
1,Canceled,195.75
1,Canceled,259.0
1,Canceled,180.0
1,Canceled,126.0
1,Canceled,210.0
1,Canceled,156.6
1,Canceled,160.0
1,Canceled,160.0
1,Canceled,156.6
1,Canceled,126.0
1,Canceled,180.0
1,Canceled,224.43
1,Canceled,240.0
1,Canceled,210.0
1,Canceled,187.0
1,Canceled,126.0
1,Canceled,126.0
1,Canceled,126.0
1,Canceled,126.0
1,Canceled,126.0
1,Canceled,26.1
1,Canceled,223.0
1,Canceled,160.0
1,Canceled,115.2
0,Check-Out,169.5
1,Canceled,207.0
1,Canceled,205.0
1,Canceled,212.0
1,Canceled,194.0
1,Canceled,193.43
1,Canceled,167.14
0,Check-Out,92.1
1,Canceled,209.0
1,No-Show,170.0
1,Canceled,209.0
1,Canceled,227.0
1,Canceled,194.0
1,Canceled,194.0
1,Canceled,194.0
1,Canceled,288.0
1,Canceled,8.0
1,Canceled,190.0
1,Canceled,186.0
1,Canceled,161.67
1,Canceled,195.33
1,Canceled,222.33
1,Canceled,173.67
1,Canceled,162.86
1,Canceled,174.86
1,Canceled,139.0
1,Canceled,209.71
1,Canceled,130.0
1,Canceled,115.2
1,Canceled,139.0
0,Check-Out,139.0
1,Canceled,139.0
1,Canceled,157.5
1,Canceled,180.0
1,Canceled,114.75
1,Canceled,175.33
1,Canceled,226.0
1,Canceled,226.0
1,Canceled,226.0
1,Canceled,163.33
1,Canceled,226.0
1,Canceled,201.33
1,Canceled,262.0
1,Canceled,172.0
1,Canceled,222.0
1,Canceled,226.0
1,Canceled,117.9
1,Canceled,144.0
1,Canceled,144.0
0,Check-Out,128.0
1,Canceled,177.5
1,Canceled,198.29
0,Check-Out,165.0
1,Canceled,209.0
1,Canceled,243.32
1,Canceled,259.0
1,Canceled,144.0
1,Canceled,144.0
1,Canceled,126.0
1,Canceled,184.0
0,Check-Out,136.0
1,Canceled,219.8
0,Check-Out,128.0
0,Check-Out,113.05
0,Check-Out,113.05
0,Check-Out,132.17
1,Canceled,211.0
1,Canceled,179.0
1,Canceled,209.0
1,Canceled,209.1
1,Canceled,189.6
1,Canceled,178.67
0,Check-Out,128.0
1,Canceled,182.0
1,Canceled,200.0
1,Canceled,140.0
1,Canceled,241.0
1,Canceled,144.0
1,Canceled,179.0
1,Canceled,179.0
1,Canceled,179.0
1,Canceled,188.33
1,Canceled,180.0
1,Canceled,173.79
1,Canceled,210.43
1,Canceled,199.2
1,Canceled,205.0
0,Check-Out,204.0
1,Canceled,176.43
1,Canceled,200.43
1,Canceled,176.43
1,Canceled,160.0
1,Canceled,150.0
1,Canceled,222.0
1,Canceled,292.0
1,Canceled,162.94
1,Canceled,160.0
1,Canceled,160.0
1,Canceled,172.0
1,Canceled,177.62
1,Canceled,209.0
1,Canceled,179.0
1,Canceled,199.0
1,Canceled,259.0
1,Canceled,266.5
1,Canceled,209.0
1,Canceled,253.57
1,Canceled,167.4
1,Canceled,197.71
1,Canceled,150.8
1,Canceled,241.0
1,Canceled,192.5
1,Canceled,204.5
1,Canceled,160.0
1,Canceled,160.0
1,No-Show,170.0
1,Canceled,172.8
1,Canceled,240.0
0,Check-Out,153.25
0,Check-Out,165.25
1,Canceled,115.2
1,Canceled,232.0
1,Canceled,204.0
1,Canceled,199.0
1,Canceled,126.0
1,Canceled,126.0
1,Canceled,259.0
1,Canceled,192.0
0,Check-Out,116.1
1,Canceled,195.0
1,Canceled,165.0
1,Canceled,146.8
1,Canceled,170.0
0,Check-Out,130.55
1,Canceled,212.14
1,Canceled,177.5
1,Canceled,103.5
0,Check-Out,130.55
1,Canceled,177.5
1,Canceled,162.86
0,Check-Out,140.76
0,Check-Out,143.3
1,Canceled,176.44
1,Canceled,256.5
1,Canceled,212.0
1,Canceled,126.0
1,Canceled,191.0
1,Canceled,0.0
1,Canceled,166.5
1,Canceled,126.0
1,Canceled,189.0
1,Canceled,189.0
1,Canceled,209.0
1,Canceled,162.0
0,Check-Out,126.0
1,Canceled,252.0
1,Canceled,209.0
1,Canceled,126.0
1,Canceled,244.5
1,Canceled,189.0
1,Canceled,282.0
1,Canceled,160.5
1,Canceled,250.0
1,Canceled,240.0
1,Canceled,189.0
1,Canceled,158.0
1,Canceled,141.1
1,Canceled,221.0
1,Canceled,189.0
1,Canceled,219.0
1,Canceled,283.32
1,Canceled,231.0
1,Canceled,211.0
1,Canceled,157.5
1,Canceled,211.0
1,Canceled,204.0
1,Canceled,100.8
1,Canceled,119.0
1,Canceled,231.0
1,Canceled,272.7
1,Canceled,221.0
1,Canceled,189.0
1,Canceled,125.4
1,Canceled,113.4
1,Canceled,230.0
1,Canceled,240.0
1,Canceled,209.0
1,Canceled,231.0
1,Canceled,246.0
1,Canceled,201.0
1,Canceled,241.0
1,Canceled,199.0
1,Canceled,236.0
1,Canceled,186.88
1,Canceled,259.0
1,Canceled,233.0
1,Canceled,221.0
1,Canceled,299.0
1,Canceled,189.0
1,Canceled,245.67
1,Canceled,186.88
1,Canceled,209.0
1,Canceled,170.0
1,Canceled,187.7
1,Canceled,182.2
1,Canceled,160.0
1,Canceled,248.75
1,Canceled,188.75
1,Canceled,248.89
1,Canceled,188.89
1,Canceled,298.0
1,Canceled,185.0
1,Canceled,182.0
1,Canceled,289.0
1,Canceled,262.0
1,Canceled,126.0
1,Canceled,209.0
1,Canceled,182.0
1,Canceled,182.0
1,Canceled,179.0
1,Canceled,251.0
1,Canceled,202.33
1,Canceled,213.0
1,Canceled,176.0
1,Canceled,157.5
1,Canceled,224.0
1,Canceled,205.0
1,Canceled,189.0
1,Canceled,180.0
1,Canceled,157.5
1,Canceled,95.4
1,Canceled,189.0
1,Canceled,274.0
1,Canceled,165.55
1,Canceled,165.55
1,Canceled,230.0
1,No-Show,299.0
1,Canceled,157.5
1,Canceled,241.0
1,Canceled,273.0
1,Canceled,269.0
1,Canceled,269.0
1,Canceled,254.0
1,Canceled,259.0
1,Canceled,236.71
1,Canceled,157.5
1,Canceled,191.0
1,Canceled,211.0
1,Canceled,211.0
1,Canceled,191.0
1,Canceled,259.0
1,Canceled,144.0
1,Canceled,156.0
1,Canceled,157.5
1,Canceled,157.5
0,Check-Out,172.0
1,Canceled,138.0
1,Canceled,243.63
1,Canceled,202.28
1,Canceled,231.0
1,Canceled,219.0
1,Canceled,243.63
1,Canceled,369.0
1,Canceled,262.0
1,Canceled,278.6
1,Canceled,246.5
1,Canceled,271.0
0,Check-Out,216.0
1,Canceled,234.0
1,Canceled,182.0
1,Canceled,206.78
0,Check-Out,116.1
1,Canceled,222.5
1,Canceled,218.0
0,Check-Out,116.1
1,Canceled,135.15
1,Canceled,196.7
1,Canceled,170.0
1,Canceled,205.67
1,Canceled,240.0
1,Canceled,180.0
1,Canceled,240.0
1,Canceled,216.0
1,Canceled,187.33
0,Check-Out,169.36
1,Canceled,140.0
1,Canceled,126.0
1,Canceled,254.31
1,Canceled,189.0
1,Canceled,209.0
1,Canceled,126.0
1,Canceled,103.5
1,Canceled,240.0
1,Canceled,205.0
1,Canceled,261.5
1,Canceled,205.0
1,Canceled,240.0
1,Canceled,199.0
1,Canceled,205.0
1,Canceled,240.0
0,Check-Out,159.5
1,Canceled,202.0
1,Canceled,160.0
1,Canceled,214.0
1,Canceled,246.0
1,Canceled,170.0
1,Canceled,199.0
0,Check-Out,132.56
1,Canceled,202.57
1,Canceled,189.0
1,Canceled,259.0
1,Canceled,224.0
1,Canceled,191.0
1,Canceled,224.0
1,Canceled,209.0
1,Canceled,225.67
1,Canceled,219.0
1,Canceled,231.5
1,Canceled,226.5
1,Canceled,231.5
1,Canceled,251.0
1,Canceled,241.0
1,Canceled,209.0
1,Canceled,190.0
1,Canceled,210.86
1,Canceled,103.7
1,Canceled,100.8
1,Canceled,126.0
1,Canceled,256.0
1,Canceled,209.0
0,Check-Out,216.0
1,Canceled,259.0
1,Canceled,291.0
1,Canceled,241.0
1,Canceled,189.0
1,Canceled,204.0
1,Canceled,201.0
1,Canceled,189.0
1,Canceled,249.0
1,Canceled,219.0
1,Canceled,225.67
1,Canceled,221.0
1,Canceled,219.0
1,Canceled,225.67
1,Canceled,214.0
1,Canceled,251.5
1,Canceled,234.6
1,Canceled,189.0
1,Canceled,234.0
1,Canceled,205.0
1,Canceled,195.3
1,Canceled,209.0
1,Canceled,279.0
1,Canceled,209.0
1,Canceled,189.0
1,Canceled,209.0
1,Canceled,241.0
1,Canceled,259.0
1,Canceled,189.0
1,Canceled,241.0
1,Canceled,254.0
1,Canceled,191.0
1,Canceled,277.67
1,Canceled,299.0
1,Canceled,197.67
1,Canceled,195.6
1,Canceled,113.4
1,Canceled,227.92
1,Canceled,113.4
1,Canceled,113.4
1,Canceled,170.0
1,Canceled,258.0
1,Canceled,140.0
1,Canceled,140.0
1,Canceled,170.0
1,Canceled,247.67
1,Canceled,269.0
1,Canceled,263.0
1,Canceled,235.57
1,Canceled,201.86
1,Canceled,201.86
1,Canceled,189.0
1,Canceled,201.86
1,Canceled,154.64
1,Canceled,179.0
1,Canceled,141.6
1,Canceled,309.0
1,Canceled,289.9
1,Canceled,197.1
1,Canceled,189.0
1,Canceled,241.0
1,Canceled,230.0
1,Canceled,216.0
1,Canceled,248.16
1,Canceled,261.0
1,Canceled,189.0
1,Canceled,195.86
1,Canceled,214.99
1,Canceled,140.0
1,Canceled,217.14
1,Canceled,160.0
1,Canceled,140.0
1,Canceled,131.0
1,Canceled,140.0
0,Check-Out,126.0
0,Check-Out,126.0
0,Check-Out,126.0
0,Check-Out,236.67
0,Check-Out,126.0
1,Canceled,236.5
1,Canceled,259.0
0,Check-Out,140.16
1,Canceled,216.5
1,Canceled,172.0
1,Canceled,219.0
1,Canceled,160.0
1,Canceled,219.0
1,Canceled,256.0
1,Canceled,157.25
1,Canceled,219.0
1,Canceled,246.0
1,Canceled,144.61
1,Canceled,231.0
1,Canceled,221.0
1,Canceled,161.55
1,Canceled,110.32
1,Canceled,113.05
1,Canceled,211.0
1,Canceled,209.71
1,Canceled,113.05
1,Canceled,188.14
1,Canceled,140.0
1,Canceled,201.25
1,Canceled,209.71
1,Canceled,170.0
1,Canceled,124.2
1,Canceled,246.0
1,Canceled,231.0
1,Canceled,221.0
1,Canceled,209.0
1,Canceled,195.0
1,Canceled,229.0
1,Canceled,179.0
1,Canceled,219.0
1,Canceled,217.33
1,Canceled,230.0
1,Canceled,126.0
1,Canceled,202.33
1,Canceled,219.0
1,Canceled,314.5
1,Canceled,266.5
1,Canceled,209.0
1,Canceled,258.0
1,Canceled,115.2
1,Canceled,131.0
1,Canceled,212.0
1,Canceled,168.63
1,Canceled,216.5
1,Canceled,170.0
1,Canceled,124.2
1,Canceled,286.79
1,Canceled,177.79
1,Canceled,177.79
1,Canceled,209.0
1,Canceled,219.0
1,Canceled,281.0
1,Canceled,239.0
1,Canceled,219.0
1,Canceled,239.0
1,Canceled,189.0
1,Canceled,231.0
1,Canceled,199.0
1,Canceled,219.0
1,Canceled,143.1
1,Canceled,176.0
1,Canceled,179.0
1,Canceled,274.0
1,Canceled,219.0
1,Canceled,174.0
1,Canceled,143.1
1,Canceled,227.92
1,Canceled,214.0
1,Canceled,214.0
1,Canceled,275.0
1,Canceled,179.0
1,Canceled,200.1
1,Canceled,237.0
1,Canceled,222.0
1,Canceled,222.0
1,Canceled,222.0
1,Canceled,237.0
1,Canceled,247.33
1,Canceled,237.0
1,Canceled,256.75
1,Canceled,222.0
1,Canceled,288.0
1,Canceled,222.0
1,Canceled,251.86
1,Canceled,238.16
1,Canceled,208.48
1,Canceled,226.14
1,Canceled,212.0
1,Canceled,210.67
0,Check-Out,59.8
1,Canceled,199.0
1,Canceled,259.0
1,Canceled,234.0
1,Canceled,274.0
0,Check-Out,120.1
1,Canceled,200.7
1,Canceled,227.0
1,Canceled,180.0
1,Canceled,188.78
1,Canceled,203.89
0,Check-Out,117.19
1,Canceled,209.0
1,Canceled,304.0
1,Canceled,286.0
1,Canceled,194.5
1,Canceled,329.0
1,Canceled,231.0
1,Canceled,231.0
1,Canceled,231.0
1,Canceled,144.0
1,Canceled,211.0
1,Canceled,235.67
1,Canceled,199.0
1,Canceled,281.0
1,Canceled,214.0
1,Canceled,126.0
1,Canceled,189.42
1,Canceled,185.0
1,Canceled,172.0
1,Canceled,143.2
1,Canceled,140.4
1,Canceled,122.4
1,Canceled,226.73
1,Canceled,251.73
1,Canceled,91.55
1,Canceled,170.0
1,Canceled,274.0
1,Canceled,206.5
1,Canceled,205.0
1,Canceled,175.0
1,Canceled,184.8
1,Canceled,184.8
1,Canceled,180.57
1,No-Show,161.0
1,Canceled,197.1
0,Check-Out,70.0
0,Check-Out,57.8
1,No-Show,199.0
1,Canceled,189.0
1,Canceled,219.0
1,Canceled,231.0
1,Canceled,249.0
1,Canceled,229.0
1,Canceled,126.0
1,Canceled,271.0
1,Canceled,202.0
1,Canceled,198.0
1,Canceled,322.0
1,Canceled,126.0
1,Canceled,198.0
1,Canceled,241.0
1,Canceled,187.0
1,Canceled,200.67
1,Canceled,200.67
1,Canceled,194.0
1,Canceled,195.0
1,Canceled,192.0
1,Canceled,200.57
1,Canceled,149.18
1,Canceled,192.73
1,Canceled,168.63
1,Canceled,209.0
1,Canceled,131.0
1,Canceled,189.0
1,Canceled,126.0
1,Canceled,144.0
0,Check-Out,169.5
1,Canceled,287.0
1,Canceled,224.0
1,Canceled,175.34
1,Canceled,170.56
1,Canceled,239.0
0,Check-Out,239.1
1,Canceled,219.0
1,Canceled,126.0
1,Canceled,204.0
1,Canceled,160.0
1,Canceled,189.0
1,Canceled,248.0
1,Canceled,189.6
1,Canceled,194.0
1,Canceled,220.49
1,Canceled,195.43
1,Canceled,195.0
1,Canceled,194.0
1,Canceled,269.0
1,Canceled,229.0
1,Canceled,199.0
1,Canceled,197.1
1,Canceled,214.6
1,Canceled,214.0
1,Canceled,214.0
1,Canceled,157.08
1,Canceled,189.0
1,Canceled,226.5
1,Canceled,193.29
1,Canceled,193.29
1,Canceled,209.0
1,Canceled,179.0
1,Canceled,119.0
1,Canceled,119.0
1,Canceled,189.0
1,Canceled,179.2
1,Canceled,205.67
1,Canceled,265.67
1,Canceled,182.33
1,Canceled,178.67
1,Canceled,249.5
1,Canceled,204.5
1,Canceled,211.0
1,Canceled,240.0
1,Canceled,249.5
1,Canceled,262.0
1,Canceled,253.0
1,Canceled,190.67
1,Canceled,206.71
1,Canceled,209.86
1,Canceled,207.25
1,Canceled,232.25
0,Check-Out,85.3
1,Canceled,206.71
1,Canceled,166.14
1,Canceled,322.0
1,Canceled,189.0
1,Canceled,189.0
1,Canceled,269.0
1,Canceled,209.0
1,Canceled,209.5
1,Canceled,91.55
1,Canceled,82.29
1,Canceled,185.43
1,Canceled,114.29
1,Canceled,91.55
1,Canceled,178.28
1,Canceled,128.0
1,Canceled,99.63
1,Canceled,234.0
1,Canceled,99.63
1,Canceled,202.13
1,Canceled,134.0
0,Check-Out,85.3
1,Canceled,102.0
1,Canceled,221.0
1,Canceled,171.0
1,Canceled,194.0
1,Canceled,160.0
1,Canceled,240.0
1,Canceled,243.8
1,Canceled,213.8
1,Canceled,181.8
1,Canceled,189.0
1,Canceled,189.8
1,Canceled,122.86
1,Canceled,79.5
1,Canceled,170.0
1,Canceled,86.79
1,Canceled,86.79
1,Canceled,150.0
1,Canceled,204.75
1,Canceled,241.75
1,Canceled,188.5
1,Canceled,171.5
1,Canceled,151.0
1,Canceled,97.2
1,Canceled,163.6
1,Canceled,189.0
1,Canceled,135.0
1,Canceled,128.0
0,Check-Out,109.3
1,Canceled,196.71
1,Canceled,197.14
1,Canceled,247.57
1,Canceled,121.47
1,No-Show,142.1
0,Check-Out,68.61
0,Check-Out,55.68
0,Check-Out,85.88
0,Check-Out,82.88
1,Canceled,88.4
1,Canceled,88.4
1,Canceled,174.38
1,Canceled,171.0
1,Canceled,221.0
1,Canceled,246.67
1,Canceled,246.67
1,Canceled,149.5
1,Canceled,231.8
1,Canceled,191.5
1,Canceled,231.8
1,Canceled,159.0
1,Canceled,201.8
1,Canceled,149.33
1,Canceled,223.29
1,Canceled,145.8
0,Check-Out,0.0
0,Check-Out,57.68
0,Check-Out,71.4
0,Check-Out,57.8
0,Check-Out,81.9
1,Canceled,125.0
1,Canceled,216.0
1,Canceled,154.4
1,Canceled,82.88
1,Canceled,170.0
1,Canceled,111.94
1,Canceled,141.33
0,Check-Out,86.46
0,Check-Out,117.48
1,Canceled,81.0
1,Canceled,189.0
1,Canceled,81.0
1,Canceled,72.9
1,Canceled,189.0
1,Canceled,234.0
1,Canceled,145.0
0,Check-Out,153.0
1,Canceled,151.0
1,Canceled,81.0
1,Canceled,157.0
1,Canceled,100.0
1,Canceled,139.5
1,Canceled,179.0
1,Canceled,145.0
1,Canceled,139.0
1,Canceled,139.0
1,Canceled,145.0
1,Canceled,81.0
0,Check-Out,57.8
1,Canceled,81.0
0,Check-Out,90.06
1,Canceled,90.1
1,Canceled,90.1
1,Canceled,57.8
0,Check-Out,57.54
1,Canceled,81.0
0,Check-Out,70.0
1,Canceled,189.0
1,Canceled,179.0
1,Canceled,227.1
1,Canceled,169.0
1,Canceled,199.0
1,Canceled,186.0
1,Canceled,179.0
1,Canceled,221.0
1,Canceled,199.0
1,Canceled,199.0
1,Canceled,169.0
1,Canceled,199.0
1,Canceled,108.0
1,Canceled,161.0
1,Canceled,98.0
0,Check-Out,88.2
0,Check-Out,100.0
0,Check-Out,64.8
1,Canceled,86.4
0,Check-Out,59.8
0,Check-Out,86.4
0,Check-Out,90.8
0,Check-Out,101.43
1,Canceled,98.0
1,Canceled,90.0
0,Check-Out,100.0
1,Canceled,90.0
1,Canceled,64.8
0,Check-Out,57.8
1,Canceled,204.0
1,Canceled,179.1
1,Canceled,81.0
1,Canceled,81.0
1,Canceled,65.61
1,Canceled,66.6
1,Canceled,156.54
0,Check-Out,87.8
1,Canceled,108.0
0,Check-Out,120.0
1,Canceled,154.0
1,Canceled,199.0
1,Canceled,101.68
1,Canceled,107.2
1,Canceled,89.3
1,No-Show,175.5
0,Check-Out,95.16
1,Canceled,52.7
1,Canceled,240.6
1,Canceled,155.0
1,Canceled,139.0
1,Canceled,64.8
1,Canceled,252.0
0,Check-Out,54.5
0,Check-Out,105.02
1,Canceled,108.91
1,Canceled,83.3
1,Canceled,219.0
1,Canceled,199.0
1,Canceled,197.1
0,Check-Out,161.75
1,Canceled,264.0
1,Canceled,100.0
1,Canceled,122.0
1,Canceled,150.6
1,Canceled,146.0
1,Canceled,146.0
0,Check-Out,81.0
1,Canceled,94.0
1,Canceled,118.0
0,Check-Out,96.0
1,Canceled,90.0
0,Check-Out,130.5
0,Check-Out,77.85
1,Canceled,166.0
1,Canceled,100.0
1,Canceled,139.0
1,Canceled,81.0
0,Check-Out,142.55
0,Check-Out,62.9
1,Canceled,99.17
1,Canceled,149.1
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,171.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,150.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,89.0
1,Canceled,146.0
0,Check-Out,87.8
1,Canceled,159.0
1,Canceled,90.0
1,Canceled,134.0
0,Check-Out,78.36
0,Check-Out,92.9
1,Canceled,88.29
1,Canceled,161.0
1,Canceled,139.0
1,Canceled,216.0
1,Canceled,219.0
1,Canceled,254.0
1,Canceled,120.0
1,Canceled,90.0
1,Canceled,90.0
0,Check-Out,112.48
1,Canceled,120.0
1,Canceled,118.0
0,Check-Out,53.85
1,Canceled,85.11
1,Canceled,100.0
1,Canceled,191.0
1,Canceled,159.0
0,Check-Out,0.0
1,Canceled,0.0
1,Canceled,150.0
1,Canceled,58.32
1,Canceled,196.0
1,Canceled,179.0
1,Canceled,145.67
0,Check-Out,51.85
1,Canceled,98.0
1,Canceled,115.0
1,Canceled,115.0
1,Canceled,115.0
1,Canceled,115.0
1,Canceled,133.2
1,Canceled,61.2
1,Canceled,133.0
1,Canceled,133.0
0,Check-Out,73.95
0,Check-Out,75.95
1,Canceled,85.62
1,Canceled,130.43
0,Check-Out,74.72
1,Canceled,90.1
1,Canceled,143.1
0,Check-Out,120.0
1,Canceled,181.0
1,Canceled,148.4
1,Canceled,117.73
1,Canceled,117.73
1,Canceled,171.0
1,Canceled,146.78
1,Canceled,190.67
1,Canceled,159.75
1,Canceled,127.75
1,Canceled,129.0
1,Canceled,119.0
1,Canceled,129.0
1,Canceled,119.0
1,Canceled,189.0
1,Canceled,102.25
1,Canceled,114.9
1,Canceled,169.0
1,Canceled,158.78
1,Canceled,119.65
1,Canceled,195.0
1,Canceled,194.0
1,Canceled,143.33
